record_id,source_file,listing_id,monthly_rent_lkr,log_monthly_rent_lkr,property_type,district,location,furnishing_status,source,bedrooms,bathrooms,floor_area_sqft,land_perches,floor_number,car_parking_spaces,deposit_months,advance_months,lease_term_months,posted_year,posted_month,amenity_count,amenity_24_hour_security,amenity_3_phase_electricity,amenity_ac_rooms,amenity_attached_toilets,amenity_backup_generator,amenity_balcony,amenity_bbq_area,amenity_beachfront_sea_view,amenity_brand_new,amenity_business_center,amenity_cable_sat_tv,amenity_cafe_restaurant,amenity_central_ac,amenity_club_house,amenity_fiber_internet,amenity_fire_detection,amenity_fully_furnished,amenity_garage,amenity_garbage_removal,amenity_gated_community,amenity_gym,amenity_home_security_system,amenity_hot_water,amenity_internet,amenity_jogging_track,amenity_kids_play_area,amenity_laundry,amenity_lawn_garden,amenity_lifts,amenity_luxury_specs,amenity_maids_room,amenity_maids_toilet,amenity_on_site_parking,amenity_outdoor_garden,amenity_overhead_water_storage,amenity_pet_friendly,amenity_private_entrance,amenity_private_pool,amenity_roof_top_garden,amenity_separate_kitchen,amenity_serviced_apartment,amenity_sport_facilities,amenity_swimming_pool,amenity_waterfront_riverside,is_short_term,has_description,description_length,feature_anomaly_count
2bb56b3d0cf3d978,house_rentals_properties.csv,2-bedrooms-fully-furnished-house-for-rent-for-rent-gampaha,75000,11.225256725762893,House,Gampaha,Ja-Ela,furnished,ikman_category,2,2,1700,3,0,0,0,0,0,2022,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,0
31383d1ee35cc47a,house_rentals_properties.csv,house-for-rent-furnished-for-rent-colombo,125000,11.736077016252437,House,Colombo,Colombo 5,furnished,ikman_category,3,2,1560,4.3,0,0,0,0,0,2023,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
bc109d8a6804fad2,house_rentals_properties.csv,2d-floor-fuirnich-anex-for-rent-in-dehiwala-for-rent-colombo,60000,11.002116507732017,House,Colombo,Dehiwala,unknown,ikman_category,1,1,650,12,0,0,0,0,0,2022,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,73,0
a392daf1da78b483,house_rentals_properties.csv,house-for-rent-in-maharagamakatuwawala-road-for-rent-colombo,55000,10.915106645867503,House,Colombo,Maharagama,unknown,ikman_category,3,2,2000,20,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
09a36f860a37f313,house_rentals_properties.csv,house-for-rent-near-highway-entance-for-rent-gampaha,75000,11.225256725762893,House,Gampaha,Kadawatha,unknown,ikman_category,6,2,3500,30,0,0,0,0,0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
538ac903bbbd7b0f,house_rentals_properties.csv,file-364-fully-3-bedroom-unfurnished-house-for-rent-in-athurugiriya-for-rent-colombo,45000,10.714439990727769,House,Colombo,Athurugiriya,furnished,ikman_category,3,2,1200,6,0,0,0,0,0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
9a427753858e30a9,house_rentals_properties.csv,new-house-for-rent-kadawata-for-rent-gampaha,40000,10.596659732783579,House,Gampaha,Kadawatha,unknown,ikman_category,2,1,1400,15,0,0,0,0,0,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0
5eb86d69c8ef2476,house_rentals_properties.csv,house-for-rent-in-kadawatha-for-rent-gampaha-1386,45000,10.714439990727769,House,Gampaha,Kadawatha,unknown,ikman_category,3,1,2000,15,0,0,0,0,0,2022,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167,0
ed7a069e96346ac6,house_rentals_properties.csv,2-bedroom-house-for-rent-at-kandana-for-rent-gampaha-1,45000,10.714439990727769,House,Gampaha,Kandana,unknown,ikman_category,2,1,1250,2,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,0
d76b8fd0dee1aaa6,house_rentals_properties.csv,ground-floor-for-rent-in-the-kadavata-city-for-rent-gampaha,30000,10.308985993422082,House,Gampaha,Kadawatha,unknown,ikman_category,2,1,1100,10,0,0,0,0,0,2022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,261,0
cb65e509067fb895,house_rentals_properties.csv,house-for-rent-in-colombo-10-for-rent-colombo-210,65000,11.082157933374816,House,Colombo,Colombo 10,semi-furnished,ikman_category,2,1,800,4,0,0,0,0,0,2022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0
2bc7e44f75713b31,house_rentals_properties.csv,two-story-house-for-rent-penideniya-for-rent-kandy,50000,10.819798284210286,House,Kandy,Peradeniya,unknown,ikman_category,3,2,3200,8,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,0
35f4d6c7c314c07b,house_rentals_properties.csv,upper-floor-house-for-rent-boralasgamuwa-for-rent-colombo,70000,11.156264806643742,House,Colombo,Boralesgamuwa,unknown,ikman_category,3,1,1800,10,0,0,0,0,0,2022,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
707c94748a24371f,house_rentals_properties.csv,house-is-available-for-rent-in-kadawatha-free-environment-for-rent-gampaha,45000,10.714439990727769,House,Gampaha,Kadawatha,unknown,ikman_category,4,2,1500,20,0,0,0,0,0,2022,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
ed5184a2537a3a13,house_rentals_properties.csv,house-for-rent-in-makandanakesbawa-for-rent-colombo,32000,10.373522431293592,House,Colombo,Kesbewa,unknown,ikman_category,3,1,1500,11.5,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0
0f1dac95a154a5ed,house_rentals_properties.csv,house-for-rent-kaduwela-for-rent-colombo-293,20000,9.90353755128617,House,Colombo,Kaduwela,unknown,ikman_category,2,1,900,8,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0
f1a706732c00168f,house_rentals_properties.csv,first-floor-house-for-rent-in-pokunuwita-horana-for-rent-kalutara-1,50000,10.819798284210286,House,Kalutara,Horana,unknown,ikman_category,3,1,2000,20,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,0
0352aa9d1898755e,house_rentals_properties.csv,ground-floor-unit-available-for-rent-kalubowila-for-rent-colombo,90000,11.407576060361786,House,Colombo,Dehiwala,unknown,ikman_category,3,3,1700,12,0,0,0,0,0,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,92,0
5cc4d476b1725b05,house_rentals_properties.csv,house-for-rent-at-gothatuwa-for-rent-colombo,25000,10.12667110305036,House,Colombo,Kolonnawa,unknown,ikman_category,3,3,1100,7.1,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0
294d3ed431cf1b44,house_rentals_properties.csv,separate-2-room-house-for-rent-in-bokundara-for-rent-colombo,40000,10.596659732783579,House,Colombo,Boralesgamuwa,unknown,ikman_category,2,2,950,15,0,0,0,0,0,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0
5185e19216ec4c61,house_rentals_properties.csv,brand-new-house-for-rent-kadawata-for-rent-gampaha,60000,11.002116507732017,House,Gampaha,Kadawatha,unknown,ikman_category,6,7,4000,20,0,0,0,0,0,2023,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
a53b1912be901b60,house_rentals_properties.csv,two-story-house-for-rent-in-boralasgamuwa-for-rent-colombo,80000,11.289794413577894,House,Colombo,Boralesgamuwa,unknown,ikman_category,5,3,2400,14,0,0,0,0,0,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0
6c390453939b0753,house_rentals_properties.csv,house-rent-for-rent-kalutara-89,20000,9.90353755128617,House,Kalutara,Wadduwa,unknown,ikman_category,3,1,1200,10,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,0
4efdb089a735fb59,house_rentals_properties.csv,ground-floor-of-2-story-house-for-rent-for-rent-colombo,60000,11.002116507732017,House,Colombo,Battaramulla,unknown,ikman_category,3,2,1600,10,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
43587530b88d82b8,house_rentals_properties.csv,house-for-rent-in-ragama-for-rent-gampaha-811,25000,10.12667110305036,House,Gampaha,Ragama,unknown,ikman_category,2,1,1000,15,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
5b8ca1b1e7a05e03,house_rentals_properties.csv,house-for-rent-for-rent-colombo-28551,80000,11.289794413577894,House,Colombo,Sri Jayawardenepura Kotte,unknown,ikman_category,4,3,1600,11.5,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
5566d62b015fbfef,house_rentals_properties.csv,rent-a-house-for-rent-colombo-888,50000,10.819798284210286,House,Colombo,Boralesgamuwa,unknown,ikman_category,2,1,1000,6,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0
8cf2717c23a91195,house_rentals_properties.csv,house-for-rent-in-nugegoda-pagoda-for-rent-colombo,90000,11.407576060361786,House,Colombo,Nugegoda,unknown,ikman_category,3,2,1600,12,0,0,0,0,0,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
6cfa6b59d600fcd0,house_rentals_properties.csv,house-for-rent-in-attidiya-for-rent-colombo-184,27000,10.203629181337648,House,Colombo,Dehiwala,unknown,ikman_category,1,1,650,5,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,329,0
3bb4944680b8a082,house_rentals_properties.csv,house-for-rent-in-ragama-for-rent-gampaha-810,25000,10.12667110305036,House,Gampaha,Ragama,unknown,ikman_category,3,2,1300,12,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
599204aa0dfa7659,house_rentals_properties.csv,house-for-rent-in-moratuwa-for-rent-colombo-1491,55000,10.915106645867503,House,Colombo,Moratuwa,unknown,ikman_category,3,1,1100,10,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
405f0fb23ad98791,house_rentals_properties.csv,kalubowila-hospital-road-two-story-house-for-rent-for-rent-colombo-1,160000,11.982935344196433,House,Colombo,Nugegoda,semi-furnished,ikman_category,4,3,2400,12,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167,0
2ef6176351c52842,house_rentals_properties.csv,2-bedrooms-house-for-rent-in-kottawa-town-for-rent-colombo-1,48000,10.778977123006351,House,Colombo,Kottawa,unknown,ikman_category,2,3,1000,10,0,0,0,0,0,2023,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0
047fa8e21218a7c9,house_rentals_properties.csv,house-for-rent-pitipana-homagama-for-rent-colombo-1,35000,10.463131911491967,House,Colombo,Homagama,unknown,ikman_category,3,1,2800,30,0,0,0,0,0,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,0
6dc917e56140d20f,house_rentals_properties.csv,house-for-rent-samupakara-mw-piliyandala-for-rent-colombo,45000,10.714439990727769,House,Colombo,Piliyandala,unknown,ikman_category,3,1,1600,10,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
c9f3f7a73161ee29,house_rentals_properties.csv,two-storied-house-for-rent-ethulkotte-for-rent-colombo,75000,11.225256725762893,House,Colombo,Sri Jayawardenepura Kotte,unknown,ikman_category,3,2,2300,15,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0
ee63235225d416a5,house_rentals_properties.csv,house-for-rent-nawala-nugegoda-for-rent-colombo,300000,12.611541086966115,House,Colombo,Nugegoda,unknown,ikman_category,5,3,5500,18,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,0
fefdcaa1e581a510,house_rentals_properties.csv,first-floor-house-for-rent-in-pepiliyana-for-rent-colombo-3,45000,10.714439990727769,House,Colombo,Boralesgamuwa,unknown,ikman_category,3,2,1500,12,0,0,0,0,0,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0
208451f590bfa27e,house_rentals_properties.csv,house-for-rent-dehiwala-kawdana-road-for-rent-colombo-2,140000,11.849404844423074,House,Colombo,Dehiwala,unknown,ikman_category,4,5,2300,6,0,0,0,0,0,2023,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0
a6cf290b188a8b7f,house_rentals_properties.csv,upstairs-house-for-rent-for-rent-colombo-819,33000,10.404293143019792,House,Colombo,Rathmalana,unknown,ikman_category,3,2,1200,6,0,0,0,0,0,2023,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,0
8ebffd0546466d26,house_rentals_properties.csv,kaesbaaev-polgsoovitt-ihll-mhlly-kuliytt-for-rent-colombo,30000,10.308985993422082,House,Colombo,Piliyandala,unknown,ikman_category,2,1,1250,10,0,0,0,0,0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392,0
d5b1482a74c68622,house_rentals_properties.csv,polgsoovitt-120-tt-llgin-bimmhllk-kuliytt-for-rent-colombo,35000,10.463131911491967,House,Colombo,Piliyandala,unknown,ikman_category,3,1,1400,11,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406,0
9f4a63b513f81ea4,house_rentals_properties.csv,2br-second-floor-house-rent-at-dehiwala-for-rent-colombo,46000,10.736418414365376,House,Colombo,Dehiwala,unknown,ikman_category,2,3,1350,7,0,0,0,0,0,2023,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
5744f89e3be911a1,house_rentals_properties.csv,1st-floor-2br-house-for-rent-in-ratmalana-for-rent-colombo,45000,10.714439990727769,House,Colombo,Rathmalana,unknown,ikman_category,2,1,1200,7,0,0,0,0,0,2023,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
ce67f53a80f143ec,house_rentals_properties.csv,3-storied-house-for-rent-in-kotte-1740u-for-rent-colombo-2,235000,12.367345048436391,House,Colombo,Sri Jayawardenepura Kotte,unknown,ikman_category,5,3,4000,10,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,0
19d8e4a8db787899,house_rentals_properties.csv,house-for-rent-in-kandana-for-rent-gampaha-685,70000,11.156264806643742,House,Gampaha,Kandana,unknown,ikman_category,3,2,3000,15,0,0,0,0,0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
cc6c05f3ae9915d7,house_rentals_properties.csv,3br-up-floor-house-for-rent-in-dehiwala-for-rent-colombo-1,53000,10.87806606028079,House,Colombo,Dehiwala,unknown,ikman_category,3,2,1350,8,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0
094d90744aee095f,house_rentals_properties.csv,4br-house-for-rent-in-colombo-03-1736u-for-rent-colombo-3,500000,13.122365377402328,House,Colombo,Colombo 3,furnished,ikman_category,4,3,4300,15,0,0,0,0,0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,0
baad07be6199908b,house_rentals_properties.csv,upstairs-house-for-rent-in-mount-lavinia-for-rent-colombo-49,80000,11.289794413577894,House,Colombo,Mount Lavinia,unknown,ikman_category,5,3,2500,16,0,0,0,0,0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
f3e3d2ef1031760c,house_rentals_properties.csv,luxury-bungalow-for-rent-in-battaramulla-1731u-for-rent-colombo-3,500000,13.122365377402328,House,Colombo,Battaramulla,unknown,ikman_category,4,3,4000,50,0,0,0,0,0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0
a035569dd3267ded,house_rentals_properties.csv,two-bedroom-ground-floor-house-for-rent-ragama-for-rent-gampaha,30000,10.308985993422082,House,Gampaha,Ragama,unknown,ikman_category,2,2,1850,17,0,0,0,0,0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0
93a87549d3646619,house_rentals_properties.csv,upstair-rent-for-rent-gampaha-2,150000,11.918397239722838,House,Gampaha,Kelaniya,unknown,ikman_category,3,2,1500,20,0,0,0,0,0,2023,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0
6670ea27bd116290,house_rentals_properties.csv,house-for-rent-for-rent-ratnapura-437,20000,9.90353755128617,House,Ratnapura,Ratnapura City,unknown,ikman_category,2,1,1600,15,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0
a9d5d2ca7bb92a87,house_rentals_properties.csv,3br-individual-house-for-rent-in-kalubowila-for-rent-colombo,77000,11.251573687764477,House,Colombo,Dehiwala,unknown,ikman_category,3,2,1500,6,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0
b2507e7c190a502c,house_rentals_properties.csv,1st-floor-house-for-rent-in-dehiwale-for-rent-colombo-20,55000,10.915106645867503,House,Colombo,Dehiwala,unknown,ikman_category,2,2,1200,6,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,0
8c4302054c250150,house_rentals_properties.csv,2br-single-house-for-rent-in-dehiwala-for-rent-colombo,52000,10.859018228147887,House,Colombo,Dehiwala,unknown,ikman_category,2,1,1100,5,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
d29e6b13c62816c4,house_rentals_properties.csv,house-for-rent-in-thalawathugoda-1752u-for-rent-colombo-2,100000,11.51293546492023,House,Colombo,Talawatugoda,unknown,ikman_category,3,2,2000,5,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0
85a6f024811fb40b,house_rentals_properties.csv,new-2-unit-house-for-rent-in-dehiwala-for-rent-colombo,120000,11.695255355062795,House,Colombo,Dehiwala,unknown,ikman_category,5,5,2500,5,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,0
760dbccfe57521d1,house_rentals_properties.csv,new-2br-luxury-1st-floor-house-for-rent-in-dehiwala-for-rent-colombo,65000,11.082157933374816,House,Colombo,Dehiwala,unknown,ikman_category,2,2,1200,8,0,0,0,0,0,2023,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
202604bdb5beac82,house_rentals_properties.csv,spacious-semi-luxury-house-for-rent-in-malabe-for-rent-colombo,145000,11.884495917930655,House,Colombo,Malabe,unknown,ikman_category,4,3,3300,25,0,0,0,0,0,2023,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0
432cd9dc54f051bb,house_rentals_properties.csv,3-bedroom-upsatir-unit-for-rent-in-kohuwela-for-rent-colombo,60000,11.002116507732017,House,Colombo,Dehiwala,unknown,ikman_category,3,3,2500,5,0,0,0,0,0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,0
5b6a0520662ba818,house_rentals_properties.csv,house-for-rent-in-panadura-for-rent-kalutara-1047,36000,10.491301994830229,House,Kalutara,Panadura,unknown,ikman_category,3,1,1400,12,0,0,0,0,0,2023,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0
70589459d9ff9b3e,house_rentals_properties.csv,luxury-house-for-rent-for-rent-colombo-781,95000,11.461642696843066,House,Colombo,Nugegoda,furnished,ikman_category,2,2,800,10,0,0,0,0,0,2023,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,0
