ad_title,ad_description,details,slug,title,type,price,timestamp,posted_date,deactivation_date,category,parent_category,location,geo_region,area,is_delivery_free,is_doorstep_delivery,is_dsd_applicable,is_member,is_authorized_dealer,is_featured_member,is_verified,membership_level,member_since,properties,user
Wanted Apartment in Colombo Area | ikman,"Unfurnished or Furnished
Budget 150,000 - 250,000k",,wanted-apartment-in-colombo-area-to-rent-colombo,Wanted Apartment in Colombo Area,to_rent,,07 Feb 10:12 am,2023-02-07T10:12:14+05:30,2023-04-08T04:42:12.000Z,Apartment Rentals,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,{},08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
2 BEDROOM APARTMENT FOR RENT IN COLOMBO 03 - AEC26 | ikman,"Apartment for Rent in Colombo 3 -AEC26

Aloe Avenue 
4th floor 
2 Bedrooms 
2 Bathrooms 
1150 sqft 
Large dining area 
Living 
Kitchen with pantry 
Unfurnished 
1 servant...","Beds: 2, Baths: 2",2-bedroom-apartment-for-rent-in-colombo-03-aec26-for-rent-colombo,2 BEDROOM APARTMENT FOR RENT IN COLOMBO 03 - AEC26,for_rent,"Rs 140,000 /month",07 Feb 9:32 am,2023-02-07T09:32:03+05:30,2023-04-08T04:02:00.000Z,Apartment Rentals,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Beds': '2', 'Baths': '2', 'Size': '1,150 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
New Apartment for Rent in Rajagiriya - 1800 U | ikman,"BRAND NEW APARTMENT FOR RENT IN RAJAGIRIYA - 1800U

Monthly Rent :- Rs.240,000/=
Negotiable

3 Bedroom
2 Bathroom
1560 sqft
9th Floor
Maid's bedroom and bathroom
Gym
Swim...","Beds: 3, Baths: 2",new-apartment-for-rent-in-rajagiriya-1800-u-for-rent-colombo-1,New Apartment for Rent in Rajagiriya - 1800 U,for_rent,"Rs 240,000 /month",07 Feb 9:30 am,2023-02-07T09:30:43+05:30,2023-04-08T03:41:03.000Z,Apartment Rentals,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,September 2020,"{'Beds': '3', 'Baths': '2', 'Size': '1,560 sqft'}",d0b9588e30ddd80dcbb810865ffdf5bbe2df35f3660d61d3da54081fd61ae4b0
On 320 Apartment for Rent in Colombo 02 - 1142 U | ikman,"ON 320 APARTMENT FOR RENT IN COLOMBO 02 - 1142U

Monthly Rent :- Rs.290,000/=
Negotiable

27th Floor 
1200 Sqft 
3 Bedrooms 
2 Bathrooms 
Fully furnished 
A/C available...","Beds: 3, Baths: 2",on-320-apartment-for-rent-in-colombo-02-1142-u-for-rent-colombo-4,On 320 Apartment for Rent in Colombo 02 - 1142 U,for_rent,"Rs 290,000 /month",07 Feb 9:31 am,2023-02-07T09:31:06+05:30,2023-04-08T03:39:37.000Z,Apartment Rentals,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,September 2020,"{'Beds': '3', 'Baths': '2', 'Size': '1,200 sqft'}",d0b9588e30ddd80dcbb810865ffdf5bbe2df35f3660d61d3da54081fd61ae4b0
Brand New Apartment Rent Colombo 5 - 1793 U | ikman,"BRAND NEW APARTMENT RENT COLOMBO 5 - 1793U

Monthly Rent :- Rs.160,000/=
Negotiable 

â¢In Nawala rood
â¢Brand new unused 
â¢14th Floor
â¢3 Bedrooms 
â¢2 Bathrooms 
â¢1200 Sqft...","Beds: 3, Baths: 2",brand-new-apartment-rent-colombo-5-1793-u-for-rent-colombo-2,Brand New Apartment Rent Colombo 5 - 1793 U,for_rent,"Rs 160,000 /month",07 Feb 9:31 am,2023-02-07T09:31:22+05:30,2023-04-08T03:38:06.000Z,Apartment Rentals,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,September 2020,"{'Beds': '3', 'Baths': '2', 'Size': '1,200 sqft'}",d0b9588e30ddd80dcbb810865ffdf5bbe2df35f3660d61d3da54081fd61ae4b0
Luxury 3 Bhk Apartment for Rent in Colombo 03 - 1791 U | ikman,"LUXURY 3BHK APARTMENT FOR RENT IN COLOMBO 03 - 1791U

Monthly rent :- Rs.215,000/-
Negotiable

3rd Floor
1500 sqft
3 Bedroom
2 Bathroom
Fully furnished
Fully air conditio...","Beds: 3, Baths: 2",luxury-3-bhk-apartment-for-rent-in-colombo-03-1791-u-for-rent-colombo-2,Luxury 3 Bhk Apartment for Rent in Colombo 03 - 1791 U,for_rent,"Rs 215,000 /month",07 Feb 9:31 am,2023-02-07T09:31:35+05:30,2023-04-08T03:36:46.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,September 2020,"{'Beds': '3', 'Baths': '2', 'Size': '1,500 sqft'}",d0b9588e30ddd80dcbb810865ffdf5bbe2df35f3660d61d3da54081fd61ae4b0
Brand New Apartment for Rent in Rajagiriya - 1778 U | ikman,"BRAND NEW APARTMENT FOR RENT IN RAJAGIRIYA - 1778U

Monthly rent :- Rs.135,000/-
Negotiable

2nd Floor
2 Bedroom with balconies
2 Attached bathroom
1532 sqft
Unfurnished...","Beds: 2, Baths: 2",brand-new-apartment-for-rent-in-rajagiriya-1778-u-for-rent-colombo-1,Brand New Apartment for Rent in Rajagiriya - 1778 U,for_rent,"Rs 135,000 /month",07 Feb 9:31 am,2023-02-07T09:31:50+05:30,2023-04-08T03:33:23.000Z,Apartment Rentals,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,September 2020,"{'Beds': '2', 'Baths': '2', 'Size': '1,532 sqft'}",d0b9588e30ddd80dcbb810865ffdf5bbe2df35f3660d61d3da54081fd61ae4b0
Apartment For Rent In Colombo 4 Ref ZA377 | ikman,"luxury Apartment For Rent in shrubbery Garden, Colombo 4

2 Bedroom 
2 Bathroom 
800 sqft
Furnished 
Swimming Pool 
Parking Available 
Rooftop 
Convenient Location with E...","Beds: 2, Baths: 2",apartment-for-rent-in-colombo-4-ref-za377-for-rent-colombo,Apartment For Rent In Colombo 4 Ref ZA377,for_rent,"Rs 95,000 /month",07 Feb 11:13 pm,2023-02-07T23:13:55+05:30,2023-04-08T03:21:13.000Z,Apartment Rentals,Property,Colombo 4,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'Shrubbery Garden, Colombo 4', 'Beds': '2', 'Baths': '2', 'Size': '800 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305
Brand new luxury apartment for rent in Pita Kotte | ikman,"A brand new luxury unfurnished apartment in the heart of Pita Kotte ready for immediate first tenant occupancy, this is the best unit in the building and is a must see....","Beds: 3, Baths: 2",brand-new-luxury-apartment-for-rent-in-pita-kotte-for-rent-colombo-1,Brand new luxury apartment for rent in Pita Kotte,for_rent,"Rs 260,000 /month",07 Feb 8:27 am,2023-02-07T08:27:35+05:30,2023-04-08T02:57:31.000Z,Apartment Rentals,Property,Kotte,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2022,"{'Address': 'Pita Kotte', 'Beds': '3', 'Baths': '2', 'Size': '1,500 sqft'}",b466d23e03c47779c3d8c81a1c69341a09cd903f7bfbc2170c8e1d09a8755651
Luxury Apartment for rent Maharagama | ikman,"*We offer you,*

-Comfortable and spacious living
- a convenient strategic location and a homey environment
- away from the usual hustle and bustle.
- with easy access to...","Beds: 3, Baths: 4",luxury-apartment-for-rent-maharagama-for-rent-colombo,Luxury Apartment for rent Maharagama,for_rent,"Rs 85,000 /month",07 Feb 8:20 am,2023-02-07T08:20:12+05:30,2023-04-08T02:46:32.000Z,Apartment Rentals,Property,Maharagama,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,False,False,False,False,free,,"{'Address': 'No 5/1/3, High Level Residencies, Maharagama', 'Beds': '3', 'Baths': '4', 'Size': '1,250 sqft'}",26c5c21c37852841d77939c41c59b99fff723603827c091bb81f8a71577fa654
Luxury Apartment for rent in Dehiwala (SA-395) | ikman,"Luxury Apartment for rent in Dehiwala (SA-395)
Allen Avenue (The park Residencies)

- 3 Bedrooms 
- 3 Washrooms(2 Attached )
- Maids washroom 
- 1596 sq ft
- Middle Floor...","Beds: 3, Baths: 3",luxury-apartment-for-rent-in-dehiwala-sa-395-for-rent-colombo,Luxury Apartment for rent in Dehiwala (SA-395),for_rent,"Rs 140,000 /month",07 Feb 10:02 am,2023-02-07T10:02:55+05:30,2023-04-08T02:47:44.000Z,Apartment Rentals,Property,Dehiwala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,June 2021,"{'Address': 'Dehiwala', 'Beds': '3', 'Baths': '3', 'Size': '1,596 sqft'}",20495519d3f7aebb62c1eaafee6ba88f23e811458cb1c2e4f0360886ef4ede11
Second floor apartment for rent in Katubedda | ikman,"Property details:
â½ï¸Facing Kzone
â½ï¸Consists 3 bedrooms, Common bathroom and servants' bathroom
â½ï¸Parking available for 1 vehicle

Common features:
â½ï¸Gym
â½ï¸Swimming pool
â½...","Beds: 3, Baths: 1",second-floor-apartment-for-rent-in-katubedda-for-rent-colombo,Second floor apartment for rent in Katubedda,for_rent,"Rs 120,000 /month",07 Feb 8:11 am,2023-02-07T08:11:50+05:30,2023-04-08T02:41:48.000Z,Apartment Rentals,Property,Moratuwa,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2022,"{'Address': 'Katubedda', 'Beds': '3', 'Baths': '1', 'Size': '1,500 sqft'}",b466d23e03c47779c3d8c81a1c69341a09cd903f7bfbc2170c8e1d09a8755651
3 Units Housing Apartment for Rent Makola | ikman,"Newly constructed 3 units housing apartment for rent. Three separate entrance to the each flow, with parking facilities. Facing to The Defence Services Command and Staff...","Beds: 2, Baths: 1",3-units-housing-apartment-for-rent-for-rent-gampaha,3 Units Housing Apartment for Rent Makola,for_rent,"Rs 55,000 /month",08 Feb 11:55 am,2023-02-08T11:55:56+05:30,2023-04-09T06:21:23.000Z,Apartment Rentals,Property,Kiribathgoda,LK-12,"{'id': 1577, 'name': 'Gampaha'}",False,False,False,False,False,False,False,free,,"{'Address': 'Batalanda Rd, Makola', 'Beds': '2', 'Baths': '1', 'Size': '1,200 sqft'}",35df4631b9910bf10123e0aac55ca975f301c0af725b1e59fcf45da59cd55a49
"Wanted 2 BD apartment for rental near wellawatta, pamankada or kohuwela | ikman","Wanted a 2BD or 3 BD apartment for rent near wellawatta, pamankada or kohuwela. should be in secured enviorment with parking facility.
budget 45000/ - 55000/",,wanted-2-bd-apartment-for-rental-near-wellawatta-pamankada-or-kohuwela-to-rent-colombo,"Wanted 2 BD apartment for rental near wellawatta, pamankada or kohuwela",to_rent,,08 Feb 11:52 am,2023-02-08T11:52:52+05:30,2023-04-09T06:20:49.000Z,Apartment Rentals,Property,Kohuwala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,False,False,False,False,free,,{},78bc4db5a224ac27e73ccbd8740b93bb29e5721ff41370b83addf4989b53c071
fully furnished Appartment | ikman,"Sea side
Colombo 04
Fully furnished Appartment
2000 sqft
01 living hall
01 dinning hall
03 bedroom
03 bathroom
01 kitchen
car parking
Roof top
01 floor House
Total 05 un...","Beds: 3, Baths: 3",fully-furnished-appartment-for-rent-colombo-1,fully furnished Appartment,for_rent,"Rs 185,000 /month",08 Feb 11:46 am,2023-02-08T11:46:32+05:30,2023-04-09T06:16:31.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,plus,August 2022,"{'Address': 'bambalapitiya ', 'Beds': '3', 'Baths': '3', 'Size': '2,000 sqft'}",211256177770d6dba8011070137a94d43cf4721edfaf49d54da39c081f402072
Orwell Residence - 03 Bedroom Apartment for Rent (A97) | ikman,"Property Code: A097
Location: Colombo 3
Complex: Orwell Residence
View: City
Type: Fully Furnished
Bedroom: 03
Bathroom: 02
Floor Area: 2100 Sq.ft
Servants' quarters: Ava...","Beds: 3, Baths: 2",orwell-residence-03-bedroom-apartment-for-rent-a97-for-rent-colombo-1,Orwell Residence - 03 Bedroom Apartment for Rent (A97),for_rent,"Rs 540,000 /month",08 Feb 4:30 pm,2023-02-08T16:30:44+05:30,2023-04-09T11:00:43.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Beds': '3', 'Baths': '2', 'Size': '2,100 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db
BRAND NEW APARTMENT FOR RENT IN COLOMBO 3 (FILE NO - 1566B) | ikman,"BRAND NEW APARTMENT FOR RENT IN ALFRED PALACE COLOMBO 3 (FILE NO - 1566B)

7TH FLOOR AVAILABLE

UNITE 5E 

3 BEDROOMS

2 BATHROOMS (1 ATTACHED 1 COMMON)

1610 SQUARE FEET...","Beds: 5, Baths: 2",brand-new-apartment-for-rent-in-colombo-3-file-no-1566b-for-rent-colombo-1,BRAND NEW APARTMENT FOR RENT IN COLOMBO 3 (FILE NO - 1566B),for_rent,"Rs 300,000 /month",08 Feb 4:27 pm,2023-02-08T16:27:38+05:30,2023-04-09T10:57:30.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Address': 'COLOMBO 03', 'Beds': '5', 'Baths': '2', 'Size': '1,610 sqft'}",fd760678d63af1a6d732719eda811d5093baf4b08c69212107d50a604d0dfd41
Astoria- 02 Bedroom Furnished Apartment For Rent (A855) | ikman,"Apartment for Rent in Astoria - Colombo 3

Property Code: A855
Location: Colombo 3
Complex: Astoria
Tower: 4
Type: Fully Furnished
Bedroom: 02
Bathroom: 02
Floor Area: 1...","Beds: 2, Baths: 2",astoria-02-bedroom-furnished-apartment-for-rent-a855-for-rent-colombo-2,Astoria- 02 Bedroom Furnished Apartment For Rent (A855),for_rent,"Rs 350,000 /month",08 Feb 4:24 pm,2023-02-08T16:24:09+05:30,2023-04-09T10:54:08.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Beds': '2', 'Baths': '2', 'Size': '1,250 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db
APARTMENT FOR RENT IN COLOMBO 07 ( FILE NO 713B) DHARMAPALA MAWATHA | ikman,"APARTMENT FOR RENT IN COLOMBO 07 (  FILE NO 713B) DHARMAPALA MAWATHA
CAPITAL RESIDENCIES.

11th  FLOOR  + 12th FLOOR + ROOF TOP 
DUPLEX APARTMENT  WITH STUNNING VIEW 
105...","Beds: 1, Baths: 1",apartment-for-rent-in-colombo-07-file-no-713b-dharmapala-mawatha-for-rent-colombo,APARTMENT FOR RENT IN COLOMBO 07 ( FILE NO 713B) DHARMAPALA MAWATHA,for_rent,"Rs 250,000 /month",08 Feb 4:21 pm,2023-02-08T16:21:05+05:30,2023-04-09T10:51:02.000Z,Apartment Rentals,Property,Colombo 7,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Address': 'COLOMBO 7', 'Beds': '1', 'Baths': '1', 'Size': '1,050 sqft'}",fd760678d63af1a6d732719eda811d5093baf4b08c69212107d50a604d0dfd41
Seylan Residencies - 03 Bedroom Apartment for Rent (A774) | ikman,"Property Code: A774
Location: Colombo 3
Complex: Seylan Residencies
View: Sea
Type: Fully Furnished
Bedroom: 03
Bathroom: 03
Floor Area: 2600Sq.ft
Servants' quarters: Av...","Beds: 3, Baths: 3",seylan-residencies-03-bedroom-apartment-for-rent-a774-for-rent-colombo-1,Seylan Residencies - 03 Bedroom Apartment for Rent (A774),for_rent,"Rs 900,000 /month",08 Feb 4:16 pm,2023-02-08T16:16:08+05:30,2023-04-09T10:46:06.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Beds': '3', 'Baths': '3', 'Size': '2,600 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db
APARTMENT FOR RENT IN LANDSIDE COLOMBO 6 ( FILE NUMBER 885B ) | ikman,"APARTMENT FOR RENT IN LANDSIDE COLOMBO 6 ( FILE NUMBER 885B )  

8th floor 
3 bedrooms and 2 bathrooms ( 1 attached and 1 common )
950 Square feet


Fully furnished
Air c...","Beds: 3, Baths: 2",apartment-for-rent-in-landside-colombo-6-file-number-885b-for-rent-colombo-1,APARTMENT FOR RENT IN LANDSIDE COLOMBO 6 ( FILE NUMBER 885B ),for_rent,"Rs 95,000 /month",08 Feb 4:06 pm,2023-02-08T16:06:43+05:30,2023-04-09T10:36:41.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Address': 'Colombo 6', 'Beds': '3', 'Baths': '2', 'Size': '950 sqft'}",fd760678d63af1a6d732719eda811d5093baf4b08c69212107d50a604d0dfd41
Monarch Residencies- 02 Bedroom Furnished Apartment for Rent(A735) | ikman,"Apartment for Rent in Monarch Residencies - Colombo 03

Property Code: A735
Location: Colombo 03
Complex: Monarch Residencies
Floor: Higher
Type: Fully Furnished
Bedroom...","Beds: 2, Baths: 2",monarch-residencies-02-bedroom-furnished-apartment-for-renta735-for-rent-colombo,Monarch Residencies- 02 Bedroom Furnished Apartment for Rent(A735),for_rent,"Rs 468,000 /month",08 Feb 3:53 pm,2023-02-08T15:53:58+05:30,2023-04-09T10:23:56.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Beds': '2', 'Baths': '2', 'Size': '1,333 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db
Havelock City - Brand New 03 Bedroom Apartment for Rent A15645 | ikman,"Havelock City - Brand New 03 Bedroom Apartment for Rent

Property Code: A15645

Colombo 05
Havelock City
Edmonton Tower
1,350 Sq.ft
3 Bedrooms
2 Washrooms
Maid's room & w...","Beds: 3, Baths: 2",havelock-city-brand-new-03-bedroom-apartment-for-rent-a15645-for-rent-colombo-1,Havelock City - Brand New 03 Bedroom Apartment for Rent A15645,for_rent,"Rs 380,000 /month",08 Feb 3:47 pm,2023-02-08T15:47:17+05:30,2023-04-09T10:17:04.000Z,Apartment Rentals,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 5', 'Beds': '3', 'Baths': '2', 'Size': '1,350 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa
Renaissance Apartments - 3 BHK Apartment For Rent A11763 | ikman,"3 BHK Apartment For Rent in Colombo 5

Property Code: A11763

Colombo 5
Siripa Road
Off Thimbirigasyaya Road
Renaissance Apartments
Higher floor
1,450 Sq.ft
3 Bedrooms
2...","Beds: 3, Baths: 2",renaissance-apartments-3-bhk-apartment-for-rent-a11763-for-rent-colombo-8,Renaissance Apartments - 3 BHK Apartment For Rent A11763,for_rent,"Rs 180,000 /month",08 Feb 3:40 pm,2023-02-08T15:40:57+05:30,2023-04-09T10:10:54.000Z,Apartment Rentals,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Siripa Road', 'Beds': '3', 'Baths': '2', 'Size': '1,450 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa
Brand New 3 Bedroom Luxury Apartment for Rent - A12538 | ikman,"Brand New 3 Bedroom Luxury Apartment for Rent in Astoria - Col 03

Property Code: A12538

Colombo 03
Astoria Colombo
Tower 2
D-Type  
Higher Floor
3 Bedrooms
3 Washrooms...","Beds: 3, Baths: 3",brand-new-3-bedroom-luxury-apartment-for-rent-a12538-for-rent-colombo-2,Brand New 3 Bedroom Luxury Apartment for Rent - A12538,for_rent,"Rs 548,000 /month",08 Feb 3:35 pm,2023-02-08T15:35:32+05:30,2023-04-09T10:04:22.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 03', 'Beds': '3', 'Baths': '3', 'Size': '1,581 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa
Blue Ocean - 3 Rooms Brand New Apartment for Rent A14102 | ikman,"Blue Ocean - 3 Rooms Brand New Apartment for Rent

Property Code: A14102

Colombo 03
Alfred House Gardens
Blue Ocean
Lower Floor
3024 Sq.ft
3 Bedrooms
2 Washrooms (1 atta...","Beds: 3, Baths: 2",blue-ocean-3-rooms-brand-new-apartment-for-rent-a14102-for-rent-colombo-5,Blue Ocean - 3 Rooms Brand New Apartment for Rent A14102,for_rent,"Rs 665,000 /month",08 Feb 3:33 pm,2023-02-08T15:33:03+05:30,2023-04-09T10:03:00.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 3', 'Beds': '3', 'Baths': '2', 'Size': '3,024 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa
Astoria - 02 Bedroom Luxury Furnished Apartment For Rent A13863 | ikman,"Astoria - 02 Bedroom Luxury Furnished Apartment For Rent

Property Code: A13863

Colombo 3
Deal Place
Astoria Apartment
Tower 2
Mid-Higher Floor
1250 sq.ft
3 Rooms 
2 Was...","Beds: 3, Baths: 2",astoria-02-bedroom-luxury-furnished-apartment-for-rent-a13863-for-rent-colombo-2,Astoria - 02 Bedroom Luxury Furnished Apartment For Rent A13863,for_rent,"Rs 450,000 /month",08 Feb 3:31 pm,2023-02-08T15:31:51+05:30,2023-04-09T10:01:48.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 3', 'Beds': '3', 'Baths': '2', 'Size': '1,250 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa
Luxury Apartment Rent in Colombo 2 | ikman,"Luxury Apartment Rent in Colombo 2, Bedrooms 2, Bathrooms 2, Swimming pool and Gym, Security, car park, Rent $ 800, Prefer Foreigner's,  Make an early appointment","Beds: 2, Baths: 2",luxury-apartment-rent-in-colombo-2-for-rent-colombo,Luxury Apartment Rent in Colombo 2,for_rent,"Rs 290,000 /month",08 Feb 3:29 pm,2023-02-08T15:29:30+05:30,2023-04-09T09:59:29.000Z,Apartment Rentals,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,plus,April 2016,"{'Address': 'Colombo 2', 'Beds': '2', 'Baths': '2', 'Size': '1,100 sqft'}",027ce1bb31fc71c87f7093ee453930ea42ec2e3e9d79725d634fbec340694e33
Suites Tower - 2BHK Luxury Apartment For Rent A11833 | ikman,"2BHK Luxury Apartment For Rent in Cinnamon Life - Col 2.

Property Code: A11833

Colombo 2
Cinnamon Life 
Suites Tower
Mid-lower floor
Sea view 
2 Bedroom
2 Bathroom
Sem...","Beds: 2, Baths: 2",suites-tower-2bhk-luxury-apartment-for-rent-a11833-for-rent-colombo,Suites Tower - 2BHK Luxury Apartment For Rent A11833,for_rent,"Rs 639,000 /month",08 Feb 3:23 pm,2023-02-08T15:23:13+05:30,2023-04-09T09:53:11.000Z,Apartment Rentals,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 2', 'Beds': '2', 'Baths': '2', 'Size': '1,267 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa
Cinnamon Life 2 Bedroom Furnished For Rent - A11887 | ikman,"Cinnamon Life  2 Bedroom  Furnished  For Rent

Property Code: A11887

Colombo 2
Cinnamon Life 
Suites Tower
Lower floor
1273 Sq.ft 
2 Bedroom
2 Bathroom
Furnished 
Sea V...","Beds: 2, Baths: 2",cinnamon-life-2-bedroom-furnished-for-rent-a11887-for-rent-colombo-2,Cinnamon Life 2 Bedroom Furnished For Rent - A11887,for_rent,"Rs 730,000 /month",08 Feb 3:21 pm,2023-02-08T15:21:42+05:30,2023-04-09T09:51:40.000Z,Apartment Rentals,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 2', 'Beds': '2', 'Baths': '2', 'Size': '1,273 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa
Cinnamon Life - 2 Bedrooms Furnished Apartment for Rent A12035 | ikman,"Cinnamon Life - 2 Bedrooms Furnished Apartment for Rent

Property Code: A12035

Colombo 2
Sir Chittampalam A Gardiner Mawatha,
Cinnamon Life 
Suites Tower
Higher floor
12...","Beds: 2, Baths: 2",cinnamon-life-2-bedrooms-furnished-apartment-for-rent-a12035-for-rent-colombo-2,Cinnamon Life - 2 Bedrooms Furnished Apartment for Rent A12035,for_rent,"Rs 602,000 /month",08 Feb 3:20 pm,2023-02-08T15:20:08+05:30,2023-04-09T09:50:04.000Z,Apartment Rentals,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 2', 'Beds': '2', 'Baths': '2', 'Size': '1,273 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa
Cinnamon Life - 2 Bedroom Furnished Apartment for Rent A13724 | ikman,"Cinnamon Life - 2 Bedroom Furnished Apartment for Rent

Property Code: A13724

Colombo 2
Cinnamon Life 
Suites Tower
Higher Floor
1267 Sq.ft 
2 Bedroom
2 Bathroom
Fully...","Beds: 2, Baths: 2",cinnamon-life-2-bedroom-furnished-apartment-for-rent-a13724-for-rent-colombo-3,Cinnamon Life - 2 Bedroom Furnished Apartment for Rent A13724,for_rent,"Rs 657,000 /month",08 Feb 3:13 pm,2023-02-08T15:13:42+05:30,2023-04-09T09:43:41.000Z,Apartment Rentals,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 2', 'Beds': '2', 'Baths': '2', 'Size': '1,267 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa
