URL,Title,Location,Price_Per_Month,Property Type,Bedrooms,Bathrooms/WCs,Floor area,Floor Number,Deposit,Min. lease term,Availability,Price per sq.ft.,Car parking spaces,Furnishing Status,Advance payment,Short term,Description,Features
https://www.lankapropertyweb.com/rentals/property_details-5842498.html,"Luxury 3-Bedroom House for Rent – Pannipitiya / Maharagama | LKR 225,000 / Month (EM103RK)",Pannipitiya,"Rs. 225,000",House,3,3,4500 sq.ft.,N/A,N/A,N/A,Available Now,N/A,4,Furnished,N/A,N/A,"Luxury 3-Bedroom House for Rent – Pannipitiya / Maharagama | LKR 225,000 / Month (EM103RK), Property Details:, Property Type: Luxury House, Location: Pannipitiya (5 minutes to Maharagama), Floor Area: 4,500 sq.ft, Bedrooms: 3, Bathrooms: 3, Additional Rooms: Study Room / Storage Rooms, Maid’s Quarters: Maid’s Room + Maid’s Washroom, Parking: Available, Parking: Space for 2–4 Vehicles, Furnished Status: Fully Furnished, Property Features:, • Spacious, well-lit interior with excellent natural ventilation, • Large rooftop with relaxing seating area and beautiful open views, • Peaceful, quiet, highly residential neighbourhood, • Modern bathrooms and spacious bedrooms, • Ideal for families or professionals seeking a calm and private living environment, Rental Price: LKR 225,000 / Month (Negotiable), For inquiries or to arrange a viewing, contact Emil Realtors.","AC ROOMS, LUXURY SPECS, HOT WATER, MAINLINE WATER, ROOF TOP GARDEN, COLONIAL ARCHITECTURE, GARAGE, ATTACHED TOILETS, MAID'S ROOM, MAID'S TOILET, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5842212.html,Prime - 03 Bedroom Furnished Apartment For Rent in Rajagiriya (A929)-RENTED,Rajagiriya,"Rs. 275,000",Apartment,3,2,1640 sq.ft.,N/A,None,None,Rented,Rs. 168 Per Month,N/A,Furnished,N/A,N/A,N/A,N/A
https://www.lankapropertyweb.com/rentals/property_details-5842208.html,04 Bedrooms Fully Furnished Apartment for Rent in Colombo-05 | Havelock City,"Havelock Road, Colombo 5",N/A,Apartment,4,3,1700 sq.ft.,11,2 Months,N/A,Available Now,N/A,N/A,Furnished,6 Months,N/A,N/A,"AC ROOMS, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, FULLY FURNISHED, GYM, MAID'S ROOM, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-5842206.html,Commercial Property - Building for Rent in Rajagiriya (A2508),Rajagiriya,"Rs. 1,500,000",Building,N/A,5,8000 sq.ft.,N/A,None,None,Available Now,Rs. 188 Per Month,N/A,N/A,N/A,N/A,"Property Code: A2508, Location: Rajagiriya, Street: Buthgamuwa Road, Bathroom: 05, Floor Area: 8000 Sqft, Floors: 02, Parking: Available (20), Road Width: 15 Ft, Other features - Solar Power, A/C , Generator & Kitchen, Note: Ideal for Banks, Office, Restaurant, Coffee Outlets, Other Purposes, Price: LKR 1.5 Million (Negotiable)",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842497.html,"4 BR House for Rent in Mihindu Mawatha - Malabe | LKR 200,000 Per Month | KO-358-R",Malabe,N/A,House,4,4,4500 sq.ft.,N/A,N/A,1 Years,Available Now,N/A,N/A,N/A,6 Months,No,"Spacious 3 Storied House for Rent in Mihindu Mawatha - Malabe., Suitable for Residential or Commercial use., Excellent residential area., Convenient Location., 10 Minutes Drive to SLIIT, Horizon College, CINEC Campus, Nevile Fernando Hospital, MIT., 5 Minutes Drive to Expressway Entrance Athurugiriya., Land Extent: 12.75 perches, Floor Area : Approx. 4500Sqft, 4 Bedrooms, 3 Bathrooms, 2 Living Areas, Study Room, Maids' & Drivers' Rooms, Pantry and Wet Kitchen, Spacious Rooftop Terrace with beautiful paddy field view, Home Security System, Parking for 3 Vehicles inside the premises and more parking spaces in outside, Price : LKR 200,000 Per Month, Please contact Talents Property Solutions for further information and property inspections., No brokers please..., ------, Are you looking for an assistance of a realtor that will help you to sell or rent your property?, Please contact us…, “Talents Property Solutions - The best place to find the best property deal for you and your family…”","HOT WATER, MAINLINE WATER, 3 PHASE ELECTRICITY, ATTACHED TOILETS, MAID'S TOILET, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5842205.html,Sky Gardens - 04 Bedroom Furnished Apartment for Rent in Rajagiriya (A240),Rajagiriya,"Rs. 450,000",Apartment,4,3,2200 sq.ft.,N/A,None,None,Available Now,Rs. 205 Per Month,N/A,Furnished,N/A,N/A,N/A,N/A
https://www.lankapropertyweb.com/rentals/property_details-5842496.html,"5 Bedroom House for Rent – Battaramulla | LKR 250,000 (EM1461)",Battaramulla,"Rs. 250,000",House,5,3,3000 sq.ft.,N/A,N/A,N/A,Available Now,N/A,3,N/A,N/A,N/A,"5 Bedroom House for Rent – Battaramulla | LKR 250,000 (EM1461), Code: BR-3/12, Property Details:, Location: Robert Gunawardena Mawatha, Battaramulla, Property Type: House, Land Extent: 12.3 Perches, Floor Area: 3,000 sqft, Bedrooms: 5 Bedrooms, Bathrooms: 3 Washrooms, Kitchen: Mahogany Pantry Fitted, Garden: Two Gardens, Parking: Parking for 3 Vehicles, Access: Two Entrances with Remote Control Roller Shutter Gate, Features and Amenities:, This spacious residence offers generous living spaces with quality finishes including a mahogany fitted pantry. The home includes two garden areas, ample parking, and secure access with dual entrances featuring remote controlled roller shutter gates. Ideal for families seeking comfort and convenience in a prime Battaramulla location., Price: LKR 250,000 per month, Please note, professional fee is applicable., Please contact Emil Realtors for further details.","LUXURY SPECS, HOT WATER, MAINLINE WATER, COLONIAL ARCHITECTURE, GARAGE, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5657551.html,2bedroom | Brand new sea view furnished Cinnamon life apartment rent | Colombo 2,"Glennie Street, Colombo 2","Rs. 550,000($ 1,800)",Apartment,2,2,1173 sq.ft.,N/A,2 Months,1 Years,Available Now,Rs. 469 Per Month,1,Furnished,12 Months,No,"This brand new apartment located lower floor with the view of the sea and the lake, 2 bedrooms with 2 wash room, Master bedroom wash room has bath tub and walking closet available, Spacious living area, Dining area, view of the lake and the sea a, Closed fully equipped granite top pantry with Hafele equipment's, Common areas included with swimming pool, function hall, Sauna, gymnasium","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, BRAND NEW, LUXURY SPECS, INTERNET, CABLE/SAT TV, HOT WATER, LANDLINE TEL, 3 PHASE ELECTRICITY, ROOF TOP GARDEN, GARAGE, GYM, BACKUP GENERATOR, FIRE DETECTION, BALCONY, CLUB HOUSE, LP GAS, GAME ROOM, SEPARATE KITCHEN, SPORT FACILITIES, ATTACHED TOILETS, BBQ AREA, GARBAGE REMOVAL, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5780097.html,2 bedrooms fully furnished Sea view suite tower Cinnamon life rent - Colombo 2,"Glennie Street, Colombo 2","Rs. 580,000($ 1,900)",Apartment,2,2,1267 sq.ft.,N/A,2 Months,1 Years,Available Now,Rs. 458 Per Month,1,Furnished,6 Months,No,N/A,"AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, BRAND NEW, INTERNET, CABLE/SAT TV, HOT WATER, LANDLINE TEL, 3 PHASE ELECTRICITY, ROOF TOP GARDEN, GARAGE, GYM, BACKUP GENERATOR, FIRE DETECTION, BALCONY, CLUB HOUSE, JOGGING TRACK, LAUNDRY, LP GAS, GAME ROOM, KIDS PLAY AREA, MINI MART, SEPARATE KITCHEN, SPORT FACILITIES, ATTACHED TOILETS, BBQ AREA, GARBAGE REMOVAL, INFINITY POOL, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5836494.html,3 bedrooms sea view apartment at Elements available for rent - Rajagiriya,"Buthgamuwa road , Rajagiriya","Rs. 345,000",Apartment,3,3,1700 sq.ft.,N/A,2 Months,1 Years,Available Now,Rs. 203 Per Month,2,Furnished,6 Months,No,"Luxury Apartment with Sea View – Elements, Colombo 4, Available for Immediate Occupation, Experience serenity above the city at Elements, Colombo 4 – a high-floor residence offering breathtaking views of the Indian Ocean from above the 30th level., Property Highlights:, • 	3 spacious bedrooms : 2.5 stylish washrooms, • 	 Large terrace with panoramic sea views, • 	 Maid’s room and washroom, • 	 Closed pantry kitchen, • 	 Excellent cross ventilation, • 	 Wooden flooring throughout, • 	Secure, well-managed complex with modern amenities, Perfect for those seeking peace, privacy, and elegance in the heart of Colombo., 📍 Location: Elements, Colombo 4, 📞 Call now to schedule your private viewing.","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, INTERNET, CABLE/SAT TV, HOT WATER, LANDLINE TEL, 3 PHASE ELECTRICITY, ROOF TOP GARDEN, GARAGE, GYM, BACKUP GENERATOR, FIRE DETECTION, BALCONY, CLUB HOUSE, JOGGING TRACK, LP GAS, GAME ROOM, KIDS PLAY AREA, SEPARATE KITCHEN, SPORT FACILITIES, ATTACHED TOILETS, BBQ AREA, GARBAGE REMOVAL, INFINITY POOL, MAID'S ROOM, MAID'S TOILET, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5838794.html,3 bedroom fully furnished sea view Elements for rent Rajagiriya,"Buthgamuwa road , Rajagiriya","Rs. 355,000",Apartment,3,3,1700 sq.ft.,N/A,2 Months,1 Years,Available Now,Rs. 209 Per Month,2,Furnished,4 Months,No,N/A,"AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, INTERNET, CABLE/SAT TV, HOT WATER, LANDLINE TEL, 3 PHASE ELECTRICITY, ROOF TOP GARDEN, GARAGE, GYM, BACKUP GENERATOR, FIRE DETECTION, BALCONY, CLUB HOUSE, LP GAS, GAME ROOM, KIDS PLAY AREA, BUSINESS CENTER, SEPARATE KITCHEN, SPORT FACILITIES, ATTACHED TOILETS, CAFE / RESTAURANT, BBQ AREA, GARBAGE REMOVAL, INFINITY POOL, MAID'S ROOM, MAID'S TOILET, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5839693.html,3 bedrooms furnished Adams peak view Clearpoint for immediate rent Rajagiriya,"Buthgamuwa road , Rajagiriya","Rs. 500,000",Apartment,3,3,2400 sq.ft.,N/A,2 Months,1 Years,Available Now,Rs. 208 Per Month,2,Furnished,6 Months,No,"Clearpoint Apartment – Higher Floor with Adam’s Peak View | Immediate Rent, Discover elevated living at Clearpoint with this luxurious 3-bedroom apartment on a higher floor, offering breathtaking views of Adam’s Peak and modern comforts for refined lifestyles., Apartment Features, • 	3 Bedrooms with 2.5 Washrooms, • 	Spacious large terrace – ideal for entertainment & gatherings, • 	Closed Hacker pantry fully equipped with BOSCH appliances, • 	Maid’s room with washroom & separate service entrance, • 	2 allocated parking spots for convenience, Lifestyle & Amenities, This residence combines elegance with practicality, perfect for families or professionals seeking a prestigious address. With immediate availability, it’s ready to move in and enjoy., 📍 Clearpoint Residencies – Higher Floor Market Price","AC ROOMS, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, INTERNET, CABLE/SAT TV, HOT WATER, LANDLINE TEL, 3 PHASE ELECTRICITY, ROOF TOP GARDEN, WATERFRONT / RIVERSIDE, GARAGE, GYM, BACKUP GENERATOR, FIRE DETECTION, BALCONY, CLUB HOUSE, LP GAS, GAME ROOM, KIDS PLAY AREA, BUSINESS CENTER, SEPARATE KITCHEN, SPORT FACILITIES, ATTACHED TOILETS, BBQ AREA, GARBAGE REMOVAL, INFINITY POOL, MAID'S ROOM, MAID'S TOILET, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5644041.html,Premium Two Bedroom Apartment Beautiful Galle Face and Ocean Views at Emperor Apartment Colombo 03,"Galle Road, Colombo 3",N/A,Apartment,2,2,1550 sq.ft.,15,3 Months,1 Years,Available Now,N/A,1,Furnished,12 Months,No,"Premium, Modern and Bright Two Bedroom Apartment, Beautiful Galle Face and Ocean Views, Expat owners have taken great care to custom furnish this stylish &amp; high-quality apartment., Widely recognized as best managed apartment building (onsite staff and owners’ council), The Emperor, • Luxury building with pool, gym, BBQ, conference room and dedicated car park for apartment, • Conveniently located on Galle Road adjacent to Crescat Mall (Groceries and shopping with private rear, entrance) and Cinnamon Grand Hotel, Two Bedroom Apartment, • Unobstructed sweeping 270 views including Galle Face Green, Ocean, city lights, • High privacy, no neighboring tall buildings within nearby view., • Spacious living, dining rooms w/open kitchen, balcony, hardwood bedroom floors., • Master bedroom w/balcony, walk-in closet, ensuite bathroom w/bathtub &amp; shower room., • Guest bedroom w/ensuite bathroom (also functions as powder room with entrance from living room)., Tastefully decorated and fully furnished. Extra Features Added:, Foyer, • Shoe cabinet (custom built-in floor to ceiling), • Large closets with mirror doors (custom built-in floor to ceiling), . High Speed Fibre Optic SLT service; new Router, Kitchen, • Open design with added countertop bar and designer stools*, cabinetry, display with lights, • Washer/Dryer (top-of-the-line LG high speed), IGNIS (Italian) dishwasher, • American sized Fridge/Freezer (Samsung Stainless Side-by-Side), Dining Room, • Modern design glass dining table w/ six light modern chairs, • Rare antique Jaffna Door mounted on wall Living Room, • New 55” LG OLED evo 4K Smart TV: (120Hz refresh rate, wall mounted, New Marshall Bluetooth speaker (Music + TV ), • Contemporary sofa* and chair*; Arc floor lamp* and table lamps*, • Designer Noguchi coffee table*, modern area rug* and Lexan chair*; wall mirrors;, . Light dimmers; Astro Turf on balcony, Master Bedroom/Walk-through Closet/Bath, • King teak bed, New custom premium latex mattress and pillows w/organic cotton covers, • Chest &amp; bedside tables, custom made blinds with blackout lining, • Ocean views clear glass window in walk-in closet, vanity mirror/shelf, closet door mirrors, • Under sink cabinets, Sliding door to outdoor shower room, Astro turf outside, • New toilet seat, Guest Bedroom/Bath, • Queen sized bed with USA memory foam mattress*, • Bedside table, walnut desk*, custom made blinds with blackout lining, . New Second SLT router to maximize Wi-Fi speed in bedrooms (movable), Contact for Rental price","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, INTERNET, CABLE/SAT TV, HOT WATER, 3 PHASE ELECTRICITY, WATERFRONT / RIVERSIDE, GYM, BACKUP GENERATOR, FIRE DETECTION, BALCONY, LP GAS, KIDS PLAY AREA, BUSINESS CENTER, SEPARATE KITCHEN, ATTACHED TOILETS, BBQ AREA, GARBAGE REMOVAL, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-5842190.html,(NAR321) Furnished Apartment for Rent in Trillium Residencies Colombo 8,Colombo 8,"Rs. 400,000",Apartment,3,N/A,1800 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 222 Per Month,1,Furnished,N/A,N/A,"⭕️ Address	: Colombo 8, ⭕️ Bedrooms	: 03, ⭕️ Bathrooms	: 02, ⭕️ sqft		: 1800 sqft, ⭕️ Status	: Availble Now, ⭕️ Furnished status	: Furnished, ⭕️ Apartment Complex	: Trillium Residencies Colombo 8, ￭ Peaceful surrounding, Exclusive Neighborhood, ￭ City View, 🟩 Property Features, ⭕️ 03 bedrooms, ⭕️ 02 bathrooms, ⭕️ Living area, ⭕️ Dining area, ⭕️ TV Lobby, ⭕️ Servant Room, ⭕️ Servant Bathroom, ⭕️ Kitchen with Pantry, 🟩 Amenities, ⭕️ Fully Tiled, ⭕️ Balconies, ⭕️ Ceiling Fan, ⭕️ Air Conditioned, ⭕️ Wall Cupboards, ⭕️ Hot water, ⭕️ Clear Deed, 🟩 common facilities, ⭕️ Parking spaces, ⭕️ Swimming pool, ⭕️ Fully equipped gymnasium, ⭕️ Elevators, ⭕️ 24/7 security, ⭕️ Kids’ pool, ⭕️ Badminton court, ⭕️ Children’s play area, ## Half Month Agent Fee##, Viewings can be arranged by prior appointment only, ♻️ Close to International Schools, Hospitals, Banks, Super Markets, ♻️ All infrastructure perfectly available including waste collection service., ♻️ There is no legal or financial issues associated with the property., 🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹, 📞 Feel free to call for an appointment or for More information Contact, PEO Land Real Estate (Pvt) Ltd, GENUINE BUYERS ONLY, *NO BROKERS*, (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න), Social Media :, Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842189.html,(NAR140) Fully Furnished Brand New Apartment For Rent in Colombo 7,Colombo 7,"Rs. 550,000",Apartment,2,3,1128 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 488 Per Month,1,Furnished,N/A,N/A,"⭕️ Address	: The Grand ward place Colombo 7, ⭕️ Bedrooms	: 02, ⭕️ Bathrooms	: 03, ⭕️ House sqft	: 1128 sqft, ￭ Peaceful surrounding, Exclusive Neighborhood, 🟩 Property Features, ⭕️ 02 Bedrooms, ⭕️ 03 Bathrooms, ⭕️ Living area, ⭕️ Dining area, ⭕️ Kitchen With Modern Pantry, ⭕️ Servant quarters and bathroom, ⭕️ Parking, ⭕️ Swimming pool, ⭕️ Gym, ⭕️ Jacuzzi, ⭕️ Badminton court, ⭕️ Restaurant and Multi functional Hall, ⭕️ Sea view, ****************************, ## 𝗛𝗮𝗹𝗳 𝗠𝗼𝗻𝘁𝗵 𝗔𝗴𝗲𝗻𝘁 𝗙𝗲𝗲 ##, ♻️ Close Area - walking distance from the main road., ♻️ Close to Supermarkets, Banks, Government & International schools., ♻️ All infrastructure perfectly available including waste collection service., ♻️ There is no legal or financial issues associated with the property., 🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹, 📞 Feel free to call for an appointment or, for More information Contact, PEO Land Real Estate (Pvt) Ltd, GENUINE BUYERS ONLY, *NO BROKERS*, (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න), Social Media :, Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842188.html,"(NAR265) 3Br Apartments for Rent in Wellawatta, Colombo 06",Colombo 6,"Rs. 250,000",Apartment,3,2,1250 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 200 Per Month,1,Furnished,N/A,N/A,"⭕️ Address	: Wellawatta, ⭕️ Bedrooms	: 03, ⭕️ Bathrooms	: 02, ⭕️ sqft		: 1250 sqft, ⭕️ Status	: Availble Now, ⭕️ Furnished status	: Furnished, ⭕️ Apartment Complex	: Prive Residencies, ⭕️ Floor Area 		: 03rd, ￭ Peaceful surrounding, Exclusive Neighborhood, ￭ City View, 🟩 Property Features, ⭕️ 03 bedrooms, ⭕️ 02 bathrooms, ⭕️ Living area, ⭕️ Dining area, ⭕️ TV Lobby, ⭕️ Kitchen with Pantry, 🟩 Amenities, ⭕️ Fully Tiled, ⭕️ Balcony, ⭕️ Ceiling Fan, ⭕️ Air Conditioned, ⭕️ Hot water, 🟩 common facilities, ⭕️ Parking spaces, ⭕️ 2 Trained German Shepherd Security Dogs on Duty, ⭕️ Elevators, ⭕️ 24/7 security + intercom to control room, ⭕️ CCTV, ## Half month Agent Fee ##, Viewings can be arranged by prior appointment only, ♻️ Close Areas - 	100m from Galle Road, ♻️ Close to International Schools, Hospitals, Banks, Super Markets, ♻️ All infrastructure perfectly available including waste collection service., ♻️ There is no legal or financial issues associated with the property., 🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹, 📞 Feel free to call for an appointment or for More information Contact, PEO Land Real Estate (Pvt) Ltd, GENUINE BUYERS ONLY, *NO BROKERS*, (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න), Social Media :, Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842187.html,(NAR301) Furnished 2Br Apartment for Rent in Colombo 5,Colombo 5,"Rs. 250,000",Apartment,2,3,1070 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 234 Per Month,1,Furnished,N/A,N/A,"⭕️ Address	: Bethesda Place Colombo 5, ⭕️ Bedrooms	: 02, ⭕️ Bathrooms	: 03, ⭕️ sqft		: 1070 sqft, ⭕️ Status	: Availble Now, ⭕️ Furnished status	: Furnished, ⭕️ Apartment Complex	: Superior Residencies, ⭕️ Floor Area 		: 01st, ￭ Peaceful surrounding, Exclusive Neighborhood, 🟩 Property Features, ⭕️ 02 bedrooms, ⭕️ 03 bathrooms, ⭕️ Living area, ⭕️ Dining area, ⭕️ TV Lobby, ⭕️ Common Rooftop, ⭕️ Kitchen with Pantry, 🟩 Amenities, ⭕️ Fully Tiled, ⭕️ Balcony, ⭕️ Ceiling Fan, ⭕️ Air Conditioned, ⭕️ Hot water, 🟩 common facilities, ⭕️ Parking spaces, ⭕️ Power Backup, ⭕️ Fire Detection & Safety, ⭕️ Elevators, ⭕️ 24/7 security, ## Half month Agent Fee ##, Viewings can be arranged by prior appointment only, ♻️ Close Areas - 	250m to Galle Road, 250m to Duplication Road, 650m to Marine Drive, ♻️ Close to International Schools, Hospitals, Banks, Super Markets, ♻️ All infrastructure perfectly available including waste collection service., ♻️ There is no legal or financial issues associated with the property., 🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹, 📞 Feel free to call for an appointment or for More information Contact, PEO Land Real Estate (Pvt) Ltd, GENUINE BUYERS ONLY, *NO BROKERS*, (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න), Social Media :, Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842185.html,(NAR177) Spacious 3-Bedroom Fully Furnished Apartment for Rent Colombo 03,Colombo 3,"Rs. 250,000",Apartment,3,3,1200 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 208 Per Month,1,Furnished,N/A,N/A,"⭕️ Address	: Colombo 03, ⭕️ Bedrooms	: 03, ⭕️ Bathrooms	: 03, ⭕️ Size 	: 1200 sqft, ⭕️ Floor Number	: 08th, ￭ Peaceful surrounding,, 🟩 Property Features, ⭕️ 02 Bedrooms, ⭕️ 02 Bathrooms, ⭕️ Living & Dining area, ⭕️ Kitchen with Pantry Cupboards, 🟩 Amenities, ⭕ Fully Tiled, ⭕ Separate servant bathroom, ⭕ Balcony, ⭕ Aic-Conditioned, ⭕ Hot Water, ⭕ Ceiling Fan, ⭕️ Dedicated Parking Area, ⭕ 24/7 security and central CCTV monitoring, ********************, ## 𝗛𝗮𝗹𝗳 𝗠𝗼𝗻𝘁𝗵 𝗔𝗴𝗲𝗻𝘁 𝗙𝗲𝗲 ##, ♻️ Close To Walking Distance To Schools, Embassies,Foreign Mission & Leisure Activities, ♻️ Close to Supermarkets, Banks, Government & International schools., ♻️ All infrastructure perfectly available including waste collection service., ♻️ There is no legal or financial issues associated with the property., 🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹, 📞 Feel free to call for an appointment or, for More information Contact, PEO Land Real Estate (Pvt) Ltd, GENUINE BUYERS ONLY, *NO BROKERS*, (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න), Social Media :, Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842184.html,(NAR319) Apartment for Long Term Lease in Colombo 3,Colombo 3,"Rs. 350,000",Apartment,3,3,1800 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 194 Per Month,1,Furnished,N/A,N/A,"⭕️ Address	: Bagatalle Road, Colombo 3, ⭕️ Bedrooms	: 03, ⭕️ Bathrooms	: 03, ⭕️ sqft		: 1800 sqft, ⭕️ Status	: Availble Now, ⭕️ Furnished status	: Furnished, ⭕️ Apartment Complex	: Citadel Apartments, ￭ Peaceful surrounding, Exclusive Neighborhood, 🟩 Property Features, ⭕️ 03 bedrooms, ⭕️ 03 bathrooms, ⭕️ Living area, ⭕️ Dining area, ⭕️ TV Lobby, ⭕️ Servant Room, ⭕️ Servant Bathroom, ⭕️ Kitchen with Pantry, 🟩 Amenities, ⭕️ Fully Tiled, ⭕️ Balcony, ⭕️ Ceiling Fan, ⭕️ Air Conditioned, ⭕️ Hot water, 🟩 common facilities, ⭕️ Parking spaces, ⭕️ Power Backup, ⭕️ Fire Detection & Safety, ⭕️ Elevators, ⭕️ 24/7 security, ⭕️ Swimming Pool, ⭕️ Gymnasium, ## Half month Agent Fee ##, Viewings can be arranged by prior appointment only, ♻️ Close to International Schools, Hospitals, Banks, Super Markets, ♻️ All infrastructure perfectly available including waste collection service., ♻️ There is no legal or financial issues associated with the property., 🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹, 📞 Feel free to call for an appointment or for More information Contact, PEO Land Real Estate (Pvt) Ltd, GENUINE BUYERS ONLY, *NO BROKERS*, (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න), Social Media :, Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd",N/A
